Project Name,Method,is_Tested,is_Directly_Tested,Test_Count,Direct_Test_Count,Tested_by,Directly_Tested_By
commons-bcel,org.apache.bcel.generic.BranchInstruction.getIndex,1,0,2,0,"org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkJars,org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkModules",
commons-bcel,org.apache.bcel.classfile.LineNumberTable.getSourceLine,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.IFNE.accept,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.CodeExceptionGen.setHandlerPC,1,0,2,0,"org.apache.bcel.PerformanceTest.testPerformance,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateClassLevelAnnotations",
commons-bcel,org.apache.bcel.generic.ClassGen.addMethod,1,0,3,0,"org.apache.bcel.PLSETestCase.testB262,org.apache.bcel.PerformanceTest.testPerformance,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testTransformComplexClassToClassGen",
commons-bcel,org.apache.bcel.classfile.LocalVariableTypeTable.getLocalVariableTypeTable,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.EmptyVisitor.visitArithmeticInstruction,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.CHECKCAST.getExceptions,0,0,0,0,,
commons-bcel,Mini.ASCII_CharStream.Done,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.EmptyVisitor.visitDeprecated,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.IFNULL.negate,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.FieldOrMethod.getConstantPool,1,0,6,0,"org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkJars,org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkModules,org.apache.bcel.verifier.VerifierArrayAccessTestCase.testValidArrayAccess,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeSpecial,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeStatic,org.apache.bcel.verifier.VerifierTestCase.testDefaultMethodValidation",
commons-bcel,org.apache.bcel.generic.InstructionFactory.createConstant,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.GETFIELD.produceStack,1,0,1,0,org.apache.bcel.PerformanceTest.testPerformance,
commons-bcel,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testTransformComplexClassToClassGen,1,1,1,1,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testTransformComplexClassToClassGen,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testTransformComplexClassToClassGen
commons-bcel,Mini.MiniParser.jj_3_1,0,0,0,0,,
commons-bcel,Mini.Function.toString,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.LocalVariableGen.setIndex,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.SWITCH.sort,0,0,0,0,,
commons-bcel,org.apache.bcel.verifier.structurals.InstConstraintVisitor.visitILOAD,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.ASTORE.accept,1,0,5,0,"org.apache.bcel.util.BCELifierTestCase.testJavapCompare,org.apache.bcel.util.BCELifierTestCase.testStart,org.apache.bcel.verifier.VerifierArrayAccessTestCase.testInvalidArrayAccess,org.apache.bcel.verifier.VerifierArrayAccessTestCase.testValidArrayAccess,org.apache.bcel.verifier.VerifierReturnTestCase.testValidReturn",
commons-bcel,org.apache.bcel.verifier.VerifierAppFrame.verify,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.ModuleRequires.accept,0,0,0,0,,
commons-bcel,org.apache.bcel.verifier.structurals.ExecutionVisitor.visitDMUL,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.EmptyVisitor.visitIF_ACMPEQ,0,0,0,0,,
commons-bcel,org.apache.bcel.util.BCELifierTestCase.exec,1,0,1,0,org.apache.bcel.util.BCELifierTestCase.testJavapCompare,
commons-bcel,org.apache.bcel.generic.RET.dump,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.LocalVariableInstruction.initFromFile,1,0,9,0,"org.apache.bcel.PerformanceTest.testPerformance,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations2,org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkJars,org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkModules,org.apache.bcel.generic.MethodGenTestCase.testRemoveLocalVariables,org.apache.bcel.verifier.VerifierArrayAccessTestCase.testValidArrayAccess,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeSpecial,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeVirtual,org.apache.bcel.verifier.VerifierReturnTestCase.testValidReturn",
commons-bcel,org.apache.bcel.generic.EmptyVisitor.visitLADD,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.ConstantUtf8.getInstance,1,0,38,0,"org.apache.bcel.AnnotationAccessFlagTestCase.testAnnotationClassSaysItIs,org.apache.bcel.AnonymousClassTestCase.testNamedInnerClassIsNotAnonymous,org.apache.bcel.EnumAccessFlagTestCase.testEnumClassSaysItIs,org.apache.bcel.InstructionFinderTestCase.testSearchAll,org.apache.bcel.LocalVariableTypeTableTestCase.testWithGenericArguement,org.apache.bcel.PLSETestCase.testB262,org.apache.bcel.PLSETestCase.testB295,org.apache.bcel.PerformanceTest.testPerformance,org.apache.bcel.generic.FieldAnnotationsTestCase.testFieldAnnotationEntrys,org.apache.bcel.generic.FieldAnnotationsTestCase.testFieldAnnotationModification,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateClassLevelAnnotations,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations1,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations2,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testModifyingClasses1,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testModifyingClasses2,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testTransformClassToClassGen_ArrayAndAnnotationTypes,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testTransformClassToClassGen_EnumType,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testTransformComplexClassToClassGen,org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkJars,org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkModules,org.apache.bcel.generic.JdkGenericDumpTestCase.testJreModules,org.apache.bcel.generic.MethodGenTestCase.testInvalidNullMethodBody_EmptyStaticInit,org.apache.bcel.generic.MethodGenTestCase.testInvalidNullMethodBody_MailDateFormat,org.apache.bcel.generic.MethodGenTestCase.testRemoveLocalVariable,org.apache.bcel.util.BCELifierTestCase.testJavapCompare,org.apache.bcel.util.Class2HTMLTestCase.testConvertJavaUtil,org.apache.bcel.util.ClassPathRepositoryTestCase.testClassPathRepository,org.apache.bcel.util.ClassPathRepositoryTestCase.testLruCacheClassPathRepository,org.apache.bcel.util.ClassPathRepositoryTestCase.testMemorySensitiveClassPathRepository,org.apache.bcel.util.LruCacheClassPathRepositoryTestCase.testCacheEviction,org.apache.bcel.util.LruCacheClassPathRepositoryTestCase.testLeastRecentlyUsedEviction,org.apache.bcel.verifier.VerifierArrayAccessTestCase.testInvalidArrayAccess,org.apache.bcel.verifier.VerifierArrayAccessTestCase.testValidArrayAccess,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeSpecial,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeStatic,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeVirtual,org.apache.bcel.verifier.VerifierReturnTestCase.testValidReturn,org.apache.bcel.verifier.VerifierTestCase.testDefaultMethodValidation",
commons-bcel,org.apache.bcel.classfile.EmptyVisitor.visitMethodParameter,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.AnnotationElementValueGen.dump,1,0,1,0,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testModifyingClasses2,
commons-bcel,org.apache.bcel.util.BCELifier.main,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.DescendingVisitor.visitParameterAnnotation,0,0,0,0,,
commons-bcel,org.apache.bcel.verifier.VerifierAppFrame.whatisMenuItem_actionPerformed,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.AnnotationEntry.getAnnotationType,1,0,1,0,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateClassLevelAnnotations,
