Project Name,Test Name,Count,Direct Count,Methods,Direct Methods
r2dbc-h2,io.r2dbc.h2.H2StatementTest.bindNullWrongIdentifierFormat,0,0,,
r2dbc-h2,io.r2dbc.h2.H2StatementTest.bindWithPositionNumberAsObject,2,1,",io.r2dbc.h2.client.Binding.equals,io.r2dbc.h2.H2Statement.addIndex,io.r2dbc.h2.H2Statement.bind",",io.r2dbc.h2.client.Binding.equals,io.r2dbc.h2.H2Statement.bind"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.bindWithQuestionMark,4,2,",io.r2dbc.h2.client.Binding.equals,io.r2dbc.h2.H2Statement.bind,io.r2dbc.h2.H2Statement.addIndex,io.r2dbc.h2.client.Binding.add",",io.r2dbc.h2.client.Binding.equals,io.r2dbc.h2.H2Statement.bind"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.bindWrongIdentifierFormat,1,1,",io.r2dbc.h2.H2Statement.bind",",io.r2dbc.h2.H2Statement.bind"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.constructorNoClient,1,1,",io.r2dbc.h2.util.Assert.requireNonNull",",io.r2dbc.h2.util.Assert.requireNonNull"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.constructorNoSql,1,1,",io.r2dbc.h2.util.Assert.requireNonNull",",io.r2dbc.h2.util.Assert.requireNonNull"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.execute,9,5,",io.r2dbc.h2.client.Binding.equals,io.r2dbc.h2.H2Statement.execute,io.r2dbc.h2.H2Statement.bind,io.r2dbc.h2.H2Statement.addIndex,io.r2dbc.h2.H2Statement.add,io.r2dbc.h2.H2RowMetadata.toRowMetadata,io.r2dbc.h2.H2Result.toResult,io.r2dbc.h2.client.Binding.add,io.r2dbc.h2.ColumnSource.getNameKeyedColumns,io.r2dbc.h2.codecs.MockCodecs.encode",",io.r2dbc.h2.client.Binding.equals,io.r2dbc.h2.H2Statement.execute,io.r2dbc.h2.H2Statement.bind,io.r2dbc.h2.H2Statement.add,io.r2dbc.h2.H2Result.toResult,io.r2dbc.h2.client.Binding.add"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.executeErrorResponse,11,7,",io.r2dbc.h2.client.SessionClient.createCommand,io.r2dbc.h2.codecs.DefaultCodecs.addOptionalCodecs,io.r2dbc.h2.H2DatabaseExceptionFactory.convert,io.r2dbc.h2.H2Connection.createStatement,io.r2dbc.h2.H2Statement.execute,io.r2dbc.h2.H2ConnectionConfiguration.builder,io.r2dbc.h2.codecs.DefaultCodecs.createCodecs,io.r2dbc.h2.H2ConnectionFactory.getConnectionInfo,io.r2dbc.h2.H2ConnectionFactory.getSessionClient,io.r2dbc.h2.codecs.DefaultCodecs.isPresent,io.r2dbc.h2.H2ConnectionFactory.create,io.r2dbc.h2.client.SessionClient.query",",io.r2dbc.h2.client.SessionClient.createCommand,io.r2dbc.h2.H2Connection.createStatement,io.r2dbc.h2.H2Statement.execute,io.r2dbc.h2.H2ConnectionConfiguration.builder,io.r2dbc.h2.codecs.DefaultCodecs.createCodecs,io.r2dbc.h2.H2ConnectionFactory.getSessionClient,io.r2dbc.h2.H2ConnectionFactory.create,io.r2dbc.h2.client.SessionClient.query"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.executeWithoutAdd,0,0,,
r2dbc-h2,io.r2dbc.h2.H2StatementTest.returnGenerateValuesNoArguments,23,16,",io.r2dbc.h2.client.SessionClient.update,io.r2dbc.h2.util.Assert.requireNonNull,io.r2dbc.h2.H2Row.toRow,io.r2dbc.h2.H2RowMetadata.toRowMetadata,io.r2dbc.h2.H2Row.getColumns,io.r2dbc.h2.codecs.DefaultCodecs.createCodecs,io.r2dbc.h2.client.SessionClient.close,io.r2dbc.h2.H2ConnectionFactory.getSessionClient,io.r2dbc.h2.H2Result.toResult,io.r2dbc.h2.client.SessionClient.query,io.r2dbc.h2.util.H2ServerExtension.beforeAll,io.r2dbc.h2.H2Result.map,io.r2dbc.h2.H2Row.getColumn,io.r2dbc.h2.H2Connection.close,io.r2dbc.h2.H2ConnectionFactoryProvider.create,io.r2dbc.h2.codecs.AbstractCodec.canDecode,io.r2dbc.h2.ColumnSource.getNameKeyedColumns,io.r2dbc.h2.H2Statement.returnGeneratedValues,io.r2dbc.h2.client.SessionClient.createCommand,io.r2dbc.h2.H2Row.get,io.r2dbc.h2.H2RowMetadata.getColumnMetadatas,io.r2dbc.h2.H2ConnectionFactory.create,io.r2dbc.h2.H2ColumnMetadata.toColumnMetadata,io.r2dbc.h2.codecs.AbstractCodec.decode,io.r2dbc.h2.util.H2ServerExtension.afterAll,io.r2dbc.h2.codecs.DefaultCodecs.decode,io.r2dbc.h2.H2Statement.execute,io.r2dbc.h2.H2ConnectionFactory.getConnectionInfo",",io.r2dbc.h2.H2Statement.returnGeneratedValues,io.r2dbc.h2.client.SessionClient.createCommand,io.r2dbc.h2.client.SessionClient.update,io.r2dbc.h2.util.H2ServerExtension.afterAll,io.r2dbc.h2.util.H2ServerExtension.beforeAll,io.r2dbc.h2.H2Statement.execute,io.r2dbc.h2.H2Result.map,io.r2dbc.h2.H2Row.get,io.r2dbc.h2.H2RowMetadata.getColumnMetadatas,io.r2dbc.h2.codecs.DefaultCodecs.createCodecs,io.r2dbc.h2.H2Row.toRow,io.r2dbc.h2.H2Connection.close,io.r2dbc.h2.H2ConnectionFactoryProvider.create,io.r2dbc.h2.H2ConnectionFactory.getSessionClient,io.r2dbc.h2.H2ConnectionFactory.create,io.r2dbc.h2.client.SessionClient.query,io.r2dbc.h2.H2Result.toResult"
