Project Name,Test Name,Count,Direct Count,Methods,Direct Methods
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testReadSequence,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testReadSequenceWithAnimatedImage,15,3,",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.canIgnoreMetadata,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getPreferredIIOImplementations,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getNumImages,edu.illinois.library.cantaloupe.config.MapConfiguration.getBoolean,edu.illinois.library.cantaloupe.test.TestUtil.getFixture,edu.illinois.library.cantaloupe.processor.codec.GIFImageReader.readSequence,edu.illinois.library.cantaloupe.test.TestUtil.getCurrentWorkingDirectory,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.setSource,edu.illinois.library.cantaloupe.image.MediaType.toString,edu.illinois.library.cantaloupe.test.TestUtil.getFixturePath,edu.illinois.library.cantaloupe.test.TestUtil.getImage,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.createReader,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.availableIIOReaders,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.negotiateIIOReader,edu.illinois.library.cantaloupe.config.ConfigurationProvider.getBoolean",",edu.illinois.library.cantaloupe.processor.codec.GIFImageReader.readSequence,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.setSource,edu.illinois.library.cantaloupe.test.TestUtil.getImage"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testReadSequenceWithStaticImage,4,2,",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getNumImages,edu.illinois.library.cantaloupe.processor.codec.GIFImageReader.readSequence,edu.illinois.library.cantaloupe.processor.codec.BufferedImageSequence.length,edu.illinois.library.cantaloupe.processor.codec.BufferedImageSequence.add",",edu.illinois.library.cantaloupe.processor.codec.BufferedImageSequence.length,edu.illinois.library.cantaloupe.processor.codec.GIFImageReader.readSequence"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testReadSmallestUsableSubimageReturningBufferedImage,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testReadSmallestUsableSubimageReturningRenderedImage,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testReadWithArguments,6,6,",edu.illinois.library.cantaloupe.operation.CropByPixels.setX,edu.illinois.library.cantaloupe.operation.CropByPixels.setY,edu.illinois.library.cantaloupe.operation.Scale.setWidth,edu.illinois.library.cantaloupe.operation.OperationList.add,edu.illinois.library.cantaloupe.operation.Scale.setHeight,edu.illinois.library.cantaloupe.processor.codec.GIFImageReader.read",",edu.illinois.library.cantaloupe.operation.CropByPixels.setX,edu.illinois.library.cantaloupe.operation.CropByPixels.setY,edu.illinois.library.cantaloupe.operation.Scale.setWidth,edu.illinois.library.cantaloupe.operation.OperationList.add,edu.illinois.library.cantaloupe.operation.Scale.setHeight,edu.illinois.library.cantaloupe.processor.codec.GIFImageReader.read"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageWriterTest.testGetApplicationPreferredIIOImplementations,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageWriterTest.testGetPreferredIIOImplementationsWithNoUserPreference,4,2,",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageWriter.getPreferredIIOImplementations,edu.illinois.library.cantaloupe.config.ConfigurationProvider.getString,edu.illinois.library.cantaloupe.processor.codec.GIFImageWriter.getApplicationPreferredIIOImplementations,edu.illinois.library.cantaloupe.processor.codec.GIFImageWriter.getUserPreferredIIOImplementation",",edu.illinois.library.cantaloupe.processor.codec.GIFImageWriter.getApplicationPreferredIIOImplementations,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageWriter.getPreferredIIOImplementations"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageWriterTest.testGetPreferredIIOImplementationsWithUserPreference,2,2,",edu.illinois.library.cantaloupe.config.ConfigurationProvider.setProperty,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageWriter.getPreferredIIOImplementations",",edu.illinois.library.cantaloupe.config.ConfigurationProvider.setProperty,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageWriter.getPreferredIIOImplementations"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageWriterTest.testGetUserPreferredIIOImplementation,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageWriterTest.testWriteWithBufferedImage,2,1,",edu.illinois.library.cantaloupe.processor.codec.GIFImageWriter.write,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageWriter.getMetadata",",edu.illinois.library.cantaloupe.processor.codec.GIFImageWriter.write"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageWriterTest.testWriteWithBufferedImageAndMetadata,0,0,,
